,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC01_1_L_O,PF_0010075_01,2019-12-24 17:00:00,FG,CR,080300,0,20191224,2,1,19268.0,20,1
1,,,CC01_2_R_O,PF_0010075_01,2019-12-24 17:00:00,FG,CR,080300,,20191224,2,2,,,
2,,,CC01_1_R_O,PF_0010075_01,2019-12-24 17:00:00,FG,CR,080300,0,20191224,2,3,,,
3,,,CC01_2_L_O,PF_0010075_01,2019-12-24 17:00:00,FG,CR,080300,0,20191224,2,4,,,
4,,,CC03_1_L_O,PF_0010075_01,2019-12-24 17:00:00,FG,CR,080300,,20191224,2,5,,,
5,,,CC0403,PF_0010075_01,2019-12-24 17:00:00,FG,CR,080300,0,20191224,8,6,,,
6,,,CC01_2_L_O,PF_0010075_01,2019-12-24 18:00:00,FG,CR,080300,0,20191224,84,7,,,
7,,,CC01_2_R_O,PF_0010075_01,2019-12-24 18:00:00,FG,CR,080300,,20191224,84,8,,,
8,,,CC01_1_R_O,PF_0010075_01,2019-12-24 18:00:00,FG,CR,080300,0,20191224,84,9,,,
9,,,CC0403,PF_0010075_01,2019-12-24 18:00:00,FG,CR,080300,0,20191224,336,10,,,
10,,,CC03_1_L_O,PF_0010075_01,2019-12-24 18:00:00,FG,CR,080300,,20191224,84,11,,,
11,,,CC01_1_L_O,PF_0010075_01,2019-12-24 18:00:00,FG,CR,080300,0,20191224,84,12,,,
12,,,CC01_2_L_O,PF_0010075_01,2019-12-24 19:00:00,FG,CR,080300,0,20191224,84,13,,,
13,,,CC01_1_R_O,PF_0010075_01,2019-12-24 19:00:00,FG,CR,080300,0,20191224,84,14,,,
14,,,CC03_1_L_O,PF_0010075_01,2019-12-24 19:00:00,FG,CR,080300,,20191224,84,15,,,
15,,,CC01_2_R_O,PF_0010075_01,2019-12-24 19:00:00,FG,CR,080300,,20191224,84,16,,,
16,,,CC0403,PF_0010075_01,2019-12-24 19:00:00,FG,CR,080300,0,20191224,336,17,,,
17,,,CC01_1_L_O,PF_0010075_01,2019-12-24 19:00:00,FG,CR,080300,0,20191224,84,18,,,
18,,,CC01_2_R_O,PF_0010075_01,2019-12-24 20:00:00,FG,CR,080300,,20191224,84,19,,,
19,,,CC01_1_L_O,PF_0010075_01,2019-12-24 20:00:00,FG,CR,080300,0,20191224,84,20,,,
20,,,CC03_1_L_O,PF_0010075_01,2019-12-24 20:00:00,FG,CR,080300,,20191224,84,21,,,
21,,,CC0403,PF_0010075_01,2019-12-24 20:00:00,FG,CR,080300,0,20191224,336,22,,,
22,,,CC01_1_R_O,PF_0010075_01,2019-12-24 20:00:00,FG,CR,080300,0,20191224,84,23,,,
23,,,CC01_2_L_O,PF_0010075_01,2019-12-24 20:00:00,FG,CR,080300,0,20191224,84,24,,,
24,,,CC01_1_R_O,PF_0010075_01,2019-12-24 21:00:00,FG,CR,080300,0,20191224,84,25,,,
