,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC01_1_R_S_1,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,15.5,20170307,1,1,13407.0,14,1
1,,,CC0403,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,100,20170307,11,2,,,
2,,,CC17,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,,20170307,11,3,,,
3,,,CC01_1_L_C,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,,20170307,11,4,,,
4,,,CC01,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,45,20170307,11,5,,,
5,,,CC1403,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,,20170307,11,6,,,
6,,,CC01_1_R_C,PF_0000116_01,2017-03-07 12:00:00,FG,CR,132600,,20170307,11,7,,,
7,,,CC17,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,,20170307,59,8,,,
8,,,CC01_1_L_C,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,,20170307,59,9,,,
9,,,CC01_1_R_S_1,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,15.5,20170307,1,10,,,
10,,,CC01,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,45,20170307,59,11,,,
11,,,CC1403,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,,20170307,59,12,,,
12,,,CC01_1_R_C,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,,20170307,59,13,,,
13,,,CC0403,PF_0000116_01,2017-03-07 13:00:00,FG,CR,132600,100,20170307,59,14,,,
14,,,CC01,PF_0000116_01,2017-03-07 14:00:00,FG,CR,132600,45,20170307,59,15,,,
15,,,CC17,PF_0000116_01,2017-03-07 14:00:00,FG,CR,132600,,20170307,59,16,,,
16,,,CC01_1_L_C,PF_0000116_01,2017-03-07 14:00:00,FG,CR,132600,,20170307,59,17,,,
