,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC01,PF_0002531_01,2019-01-18 13:00:00,FG,CR,080300,12.56,20190118,55,1,9747.0,10,1
1,,,CC0403,PF_0002531_01,2019-01-18 13:00:00,FG,CR,080300,0,20190118,55,2,,,
2,,,CC03,PF_0002531_01,2019-01-18 13:00:00,FG,CR,080300,94.36,20190118,55,3,,,
3,,,CC0403,PF_0002531_01,2019-01-18 14:00:00,FG,CR,080300,0,20190118,60,4,,,
4,,,CC03,PF_0002531_01,2019-01-18 14:00:00,FG,CR,080300,100,20190118,60,5,,,
5,,,CC01,PF_0002531_01,2019-01-18 14:00:00,FG,CR,080300,15,20190118,60,6,,,
6,,,CC0403,PF_0002531_01,2019-01-18 15:00:00,FG,CR,080300,0,20190118,60,7,,,
7,,,CC03,PF_0002531_01,2019-01-18 15:00:00,FG,CR,080300,99.5,20190118,60,8,,,
8,,,CC01,PF_0002531_01,2019-01-18 15:00:00,FG,CR,080300,15,20190118,60,9,,,
9,,,CC01,PF_0002531_01,2019-01-18 16:00:00,FG,CR,080300,1.25,20190118,60,10,,,
10,,,CC03,PF_0002531_01,2019-01-18 16:00:00,FG,CR,080300,56.33,20190118,60,11,,,
11,,,CC0403,PF_0002531_01,2019-01-18 16:00:00,FG,CR,080300,0,20190118,60,12,,,
12,,,CC03,PF_0002531_01,2019-01-18 17:00:00,FG,CR,080300,4.5,20190118,60,13,,,
13,,,CC0403,PF_0002531_01,2019-01-18 17:00:00,FG,CR,080300,0,20190118,60,14,,,
14,,,CC01,PF_0002531_01,2019-01-18 17:00:00,FG,CR,080300,0,20190118,60,15,,,
15,,,CC03,PF_0002531_01,2019-01-18 18:00:00,FG,CR,080300,0,20190118,60,16,,,
16,,,CC01,PF_0002531_01,2019-01-18 18:00:00,FG,CR,080300,0,20190118,60,17,,,
17,,,CC0403,PF_0002531_01,2019-01-18 18:00:00,FG,CR,080300,0,20190118,60,18,,,
18,,,CC0403,PF_0002531_01,2019-01-18 19:00:00,FG,CR,080300,0,20190118,60,19,,,
19,,,CC01,PF_0002531_01,2019-01-18 19:00:00,FG,CR,080300,0,20190118,60,20,,,
20,,,CC03,PF_0002531_01,2019-01-18 19:00:00,FG,CR,080300,0,20190118,60,21,,,
21,,,CC03,PF_0002531_01,2019-01-18 20:00:00,FG,CR,080300,0,20190118,60,22,,,
22,,,CC01,PF_0002531_01,2019-01-18 20:00:00,FG,CR,080300,0,20190118,60,23,,,
23,,,CC0403,PF_0002531_01,2019-01-18 20:00:00,FG,CR,080300,0,20190118,60,24,,,
24,,,CC03,PF_0002531_01,2019-01-18 21:00:00,FG,CR,080300,0,20190118,60,25,,,
25,,,CC01,PF_0002531_01,2019-01-18 21:00:00,FG,CR,080300,0,20190118,60,26,,,
26,,,CC0403,PF_0002531_01,2019-01-18 21:00:00,FG,CR,080300,0,20190118,60,27,,,
27,,,CC03,PF_0002531_01,2019-01-18 22:00:00,FG,CR,080300,0,20190118,60,28,,,
28,,,CC0403,PF_0002531_01,2019-01-18 22:00:00,FG,CR,080300,0,20190118,60,29,,,
29,,,CC01,PF_0002531_01,2019-01-18 22:00:00,FG,CR,080300,0,20190118,60,30,,,
30,,,CC01,PF_0002531_01,2019-01-18 23:00:00,FG,CR,080300,0,20190118,60,31,,,
31,,,CC0403,PF_0002531_01,2019-01-18 23:00:00,FG,CR,080300,0,20190118,60,32,,,
32,,,CC03,PF_0002531_01,2019-01-18 23:00:00,FG,CR,080300,0,20190118,60,33,,,
33,,,CC01,PF_0002531_01,2019-01-19 00:00:00,FG,CR,080300,0,20190119,60,34,,,
34,,,CC0403,PF_0002531_01,2019-01-19 00:00:00,FG,CR,080300,0,20190119,60,35,,,
35,,,CC03,PF_0002531_01,2019-01-19 00:00:00,FG,CR,080300,0,20190119,60,36,,,
36,,,CC03,PF_0002531_01,2019-01-19 01:00:00,FG,CR,080300,0,20190119,60,37,,,
37,,,CC0403,PF_0002531_01,2019-01-19 01:00:00,FG,CR,080300,0,20190119,60,38,,,
38,,,CC01,PF_0002531_01,2019-01-19 01:00:00,FG,CR,080300,0,20190119,60,39,,,
39,,,CC01,PF_0002531_01,2019-01-19 02:00:00,FG,CR,080300,0,20190119,60,40,,,
40,,,CC03,PF_0002531_01,2019-01-19 02:00:00,FG,CR,080300,0,20190119,60,41,,,
41,,,CC0403,PF_0002531_01,2019-01-19 02:00:00,FG,CR,080300,0,20190119,60,42,,,
42,,,CC03,PF_0002531_01,2019-01-19 03:00:00,FG,CR,080300,0,20190119,60,43,,,
43,,,CC0403,PF_0002531_01,2019-01-19 03:00:00,FG,CR,080300,0,20190119,60,44,,,
44,,,CC01,PF_0002531_01,2019-01-19 03:00:00,FG,CR,080300,0,20190119,60,45,,,
45,,,CC01,PF_0002531_01,2019-01-19 04:00:00,FG,CR,080300,0,20190119,60,46,,,
46,,,CC03,PF_0002531_01,2019-01-19 04:00:00,FG,CR,080300,0,20190119,60,47,,,
47,,,CC0403,PF_0002531_01,2019-01-19 04:00:00,FG,CR,080300,0,20190119,60,48,,,
48,,,CC01,PF_0002531_01,2019-01-19 05:00:00,FG,CR,080300,0,20190119,60,49,,,
49,,,CC0403,PF_0002531_01,2019-01-19 05:00:00,FG,CR,080300,0,20190119,60,50,,,
50,,,CC03,PF_0002531_01,2019-01-19 05:00:00,FG,CR,080300,0,20190119,60,51,,,
51,,,CC0403,PF_0002531_01,2019-01-19 06:00:00,FG,CR,080300,0,20190119,60,52,,,
52,,,CC01,PF_0002531_01,2019-01-19 06:00:00,FG,CR,080300,0,20190119,60,53,,,
53,,,CC03,PF_0002531_01,2019-01-19 06:00:00,FG,CR,080300,0,20190119,60,54,,,
54,,,CC01,PF_0002531_01,2019-01-19 07:00:00,FG,CR,080300,0,20190119,60,55,,,
55,,,CC03,PF_0002531_01,2019-01-19 07:00:00,FG,CR,080300,0,20190119,60,56,,,
56,,,CC0403,PF_0002531_01,2019-01-19 07:00:00,FG,CR,080300,0,20190119,60,57,,,
57,,,CC03,PF_0002531_01,2019-01-19 08:00:00,FG,CR,080300,0,20190119,60,58,,,
58,,,CC01,PF_0002531_01,2019-01-19 08:00:00,FG,CR,080300,0,20190119,60,59,,,
59,,,CC0403,PF_0002531_01,2019-01-19 08:00:00,FG,CR,080300,0,20190119,60,60,,,
