,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC03,PF_0001002_01,2015-12-03 00:00:00,FG,CR,080300,0,20151203,24,1,36629.0,37,1
1,,,CC0403,PF_0001002_01,2015-12-03 00:00:00,FG,CR,080300,58.33,20151203,24,2,,,
2,,,CC01,PF_0001002_01,2015-12-03 00:00:00,FG,CR,080300,.83,20151203,24,3,,,
3,,,CC03,PF_0001002_01,2016-03-15 00:00:00,FG,CR,080300,0,20160315,60,4,,,
4,,,CC0403,PF_0001002_01,2016-03-15 00:00:00,FG,CR,080300,100,20160315,60,5,,,
5,,,CC01,PF_0001002_01,2016-03-15 00:00:00,FG,CR,080300,46.83,20160315,60,6,,,
6,,,CC03,PF_0001002_01,2016-03-15 10:00:00,FG,CR,080300,0,20160315,56,7,,,
7,,,CC0403,PF_0001002_01,2016-03-15 10:00:00,FG,CR,080300,100,20160315,56,8,,,
8,,,CC01,PF_0001002_01,2016-03-15 10:00:00,FG,CR,080300,26.11,20160315,56,9,,,
9,,,CC0403,PF_0001002_01,2016-03-15 11:00:00,FG,CR,080300,100,20160315,60,10,,,
10,,,CC03,PF_0001002_01,2016-03-15 11:00:00,FG,CR,080300,0,20160315,60,11,,,
11,,,CC01,PF_0001002_01,2016-03-15 11:00:00,FG,CR,080300,39.8,20160315,60,12,,,
12,,,CC0403,PF_0001002_01,2016-03-15 13:00:00,FG,CR,080300,100,20160315,60,13,,,
13,,,CC03,PF_0001002_01,2016-03-15 13:00:00,FG,CR,080300,0,20160315,60,14,,,
14,,,CC01,PF_0001002_01,2016-03-15 13:00:00,FG,CR,080300,61.02,20160315,60,15,,,
15,,,CC03,PF_0001002_01,2016-03-15 14:00:00,FG,CR,080300,0,20160315,60,16,,,
16,,,CC0403,PF_0001002_01,2016-03-15 14:00:00,FG,CR,080300,100,20160315,60,17,,,
17,,,CC01,PF_0001002_01,2016-03-15 14:00:00,FG,CR,080300,81.33,20160315,60,18,,,
18,,,CC03,PF_0001002_01,2016-03-15 15:00:00,FG,CR,080300,0,20160315,60,19,,,
19,,,CC01,PF_0001002_01,2016-03-15 15:00:00,FG,CR,080300,64.18,20160315,60,20,,,
20,,,CC0403,PF_0001002_01,2016-03-15 15:00:00,FG,CR,080300,100,20160315,60,21,,,
21,,,CC0403,PF_0001002_01,2016-03-15 16:00:00,FG,CR,080300,100,20160315,60,22,,,
22,,,CC03,PF_0001002_01,2016-03-15 16:00:00,FG,CR,080300,0,20160315,60,23,,,
23,,,CC01,PF_0001002_01,2016-03-15 16:00:00,FG,CR,080300,19.67,20160315,60,24,,,
24,,,CC03,PF_0001002_01,2016-03-15 17:00:00,FG,CR,080300,0,20160315,60,25,,,
25,,,CC0403,PF_0001002_01,2016-03-15 17:00:00,FG,CR,080300,100,20160315,60,26,,,
26,,,CC01,PF_0001002_01,2016-03-15 17:00:00,FG,CR,080300,4.33,20160315,60,27,,,
27,,,CC01,PF_0001002_01,2016-03-15 18:00:00,FG,CR,080300,0,20160315,60,28,,,
28,,,CC03,PF_0001002_01,2016-03-15 18:00:00,FG,CR,080300,0,20160315,60,29,,,
29,,,CC0403,PF_0001002_01,2016-03-15 18:00:00,FG,CR,080300,100,20160315,60,30,,,
30,,,CC03,PF_0001002_01,2016-03-15 19:00:00,FG,CR,080300,0,20160315,60,31,,,
31,,,CC01,PF_0001002_01,2016-03-15 19:00:00,FG,CR,080300,0,20160315,60,32,,,
32,,,CC0403,PF_0001002_01,2016-03-15 19:00:00,FG,CR,080300,100,20160315,60,33,,,
33,,,CC0403,PF_0001002_01,2016-03-15 20:00:00,FG,CR,080300,100,20160315,60,34,,,
34,,,CC03,PF_0001002_01,2016-03-15 20:00:00,FG,CR,080300,0,20160315,60,35,,,
35,,,CC01,PF_0001002_01,2016-03-15 20:00:00,FG,CR,080300,0,20160315,60,36,,,
36,,,CC03,PF_0001002_01,2016-03-15 21:00:00,FG,CR,080300,0,20160315,60,37,,,
37,,,CC0403,PF_0001002_01,2016-03-15 21:00:00,FG,CR,080300,100,20160315,60,38,,,
38,,,CC01,PF_0001002_01,2016-03-15 21:00:00,FG,CR,080300,0,20160315,60,39,,,
39,,,CC03,PF_0001002_01,2016-03-15 22:00:00,FG,CR,080300,0,20160315,60,40,,,
40,,,CC01,PF_0001002_01,2016-03-15 22:00:00,FG,CR,080300,0,20160315,60,41,,,
41,,,CC0403,PF_0001002_01,2016-03-15 22:00:00,FG,CR,080300,100,20160315,60,42,,,
42,,,CC0403,PF_0001002_01,2016-03-15 23:00:00,FG,CR,080300,100,20160315,60,43,,,
43,,,CC01,PF_0001002_01,2016-03-15 23:00:00,FG,CR,080300,0,20160315,60,44,,,
44,,,CC03,PF_0001002_01,2016-03-15 23:00:00,FG,CR,080300,0,20160315,60,45,,,
45,,,CC03,PF_0001002_01,2016-03-16 00:00:00,FG,CR,080300,0,20160316,75,46,,,
46,,,CC01,PF_0001002_01,2016-03-16 00:00:00,FG,CR,080300,42.88,20160316,75,47,,,
47,,,CC0403,PF_0001002_01,2016-03-16 00:00:00,FG,CR,080300,100,20160316,75,48,,,
48,,,CC01,PF_0001002_01,2016-03-16 01:00:00,FG,CR,080300,0,20160316,60,49,,,
49,,,CC0403,PF_0001002_01,2016-03-16 01:00:00,FG,CR,080300,100,20160316,60,50,,,
50,,,CC03,PF_0001002_01,2016-03-16 01:00:00,FG,CR,080300,0,20160316,60,51,,,
51,,,CC01,PF_0001002_01,2016-03-16 02:00:00,FG,CR,080300,0,20160316,60,52,,,
52,,,CC03,PF_0001002_01,2016-03-16 02:00:00,FG,CR,080300,0,20160316,60,53,,,
53,,,CC0403,PF_0001002_01,2016-03-16 02:00:00,FG,CR,080300,72.17,20160316,60,54,,,
54,,,CC03,PF_0001002_01,2016-03-16 03:00:00,FG,CR,080300,0,20160316,60,55,,,
55,,,CC0403,PF_0001002_01,2016-03-16 03:00:00,FG,CR,080300,100,20160316,60,56,,,
56,,,CC01,PF_0001002_01,2016-03-16 03:00:00,FG,CR,080300,0,20160316,60,57,,,
57,,,CC01,PF_0001002_01,2016-03-16 04:00:00,FG,CR,080300,0,20160316,60,58,,,
58,,,CC0403,PF_0001002_01,2016-03-16 04:00:00,FG,CR,080300,70,20160316,60,59,,,
59,,,CC03,PF_0001002_01,2016-03-16 04:00:00,FG,CR,080300,0,20160316,60,60,,,
60,,,CC01,PF_0001002_01,2016-03-16 05:00:00,FG,CR,080300,0,20160316,60,61,,,
61,,,CC03,PF_0001002_01,2016-03-16 05:00:00,FG,CR,080300,0,20160316,60,62,,,
62,,,CC0403,PF_0001002_01,2016-03-16 05:00:00,FG,CR,080300,0,20160316,60,63,,,
63,,,CC01,PF_0001002_01,2016-03-16 06:00:00,FG,CR,080300,0,20160316,60,64,,,
64,,,CC0403,PF_0001002_01,2016-03-16 06:00:00,FG,CR,080300,0,20160316,60,65,,,
65,,,CC03,PF_0001002_01,2016-03-16 06:00:00,FG,CR,080300,0,20160316,60,66,,,
66,,,CC01,PF_0001002_01,2016-03-16 07:00:00,FG,CR,080300,0,20160316,60,67,,,
67,,,CC0403,PF_0001002_01,2016-03-16 07:00:00,FG,CR,080300,1.17,20160316,60,68,,,
68,,,CC03,PF_0001002_01,2016-03-16 07:00:00,FG,CR,080300,0,20160316,60,69,,,
69,,,CC03,PF_0001002_01,2016-03-16 08:00:00,FG,CR,080300,0,20160316,60,70,,,
70,,,CC0403,PF_0001002_01,2016-03-16 08:00:00,FG,CR,080300,97.67,20160316,60,71,,,
71,,,CC01,PF_0001002_01,2016-03-16 08:00:00,FG,CR,080300,0,20160316,60,72,,,
72,,,CC03,PF_0001002_01,2016-03-16 09:00:00,FG,CR,080300,0,20160316,60,73,,,
73,,,CC0403,PF_0001002_01,2016-03-16 09:00:00,FG,CR,080300,100,20160316,60,74,,,
74,,,CC01,PF_0001002_01,2016-03-16 09:00:00,FG,CR,080300,7.9,20160316,60,75,,,
75,,,CC01,PF_0001002_01,2016-03-16 10:00:00,FG,CR,080300,25.48,20160316,60,76,,,
76,,,CC03,PF_0001002_01,2016-03-16 10:00:00,FG,CR,080300,0,20160316,60,77,,,
77,,,CC0403,PF_0001002_01,2016-03-16 10:00:00,FG,CR,080300,100,20160316,60,78,,,
