,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC03_3_L_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,1,17.0,1,1
1,,,CC03_1_R_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,2,,,
2,,,CC1402,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,3,,,
3,,,CC0802,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,4,,,
4,,,CC0502,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,5,,,
5,,,CC03_3_R_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,6,,,
6,,,CC01_1_L_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,7,,,
7,,,CC03_1_L_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,8,,,
8,,,CC2002,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,9,,,
9,,,CC03_2_L_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,10,,,
10,,,CC01_2_R_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,11,,,
11,,,CC0902,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,12,,,
12,,,CC01_1_R_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,13,,,
13,,,CC0402,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,14,,,
14,,,CC03_2_R_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,15,,,
15,,,CC1802,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,3,20170228,6,16,,,
16,,,CC01_2_L_O,PF_0000039_01,2017-02-28 07:00:00,FG,CR,080300,2,20170228,6,17,,,
