,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC03,PF_0002526_01,2019-01-17 16:00:00,FG,CR,080300,0,20190117,40,1,9660.0,10,1
1,,,CC0403,PF_0002526_01,2019-01-17 16:00:00,FG,CR,080300,0,20190117,40,2,,,
2,,,CC01,PF_0002526_01,2019-01-17 16:00:00,FG,CR,080300,0,20190117,40,3,,,
3,,,CC03,PF_0002526_01,2019-01-17 17:00:00,FG,CR,080300,0,20190117,60,4,,,
4,,,CC0403,PF_0002526_01,2019-01-17 17:00:00,FG,CR,080300,0,20190117,60,5,,,
5,,,CC01,PF_0002526_01,2019-01-17 17:00:00,FG,CR,080300,0,20190117,60,6,,,
6,,,CC0403,PF_0002526_01,2019-01-17 18:00:00,FG,CR,080300,0,20190117,60,7,,,
7,,,CC03,PF_0002526_01,2019-01-17 18:00:00,FG,CR,080300,0,20190117,60,8,,,
8,,,CC01,PF_0002526_01,2019-01-17 18:00:00,FG,CR,080300,0,20190117,60,9,,,
9,,,CC03,PF_0002526_01,2019-01-17 19:00:00,FG,CR,080300,0,20190117,60,10,,,
10,,,CC01,PF_0002526_01,2019-01-17 19:00:00,FG,CR,080300,0,20190117,60,11,,,
11,,,CC0403,PF_0002526_01,2019-01-17 19:00:00,FG,CR,080300,0,20190117,60,12,,,
12,,,CC03,PF_0002526_01,2019-01-17 20:00:00,FG,CR,080300,0,20190117,58,13,,,
13,,,CC0403,PF_0002526_01,2019-01-17 20:00:00,FG,CR,080300,0,20190117,58,14,,,
14,,,CC01,PF_0002526_01,2019-01-17 20:00:00,FG,CR,080300,0,20190117,58,15,,,
15,,,CC01,PF_0002526_01,2019-01-17 21:00:00,FG,CR,080300,0,20190117,12,16,,,
16,,,CC0403,PF_0002526_01,2019-01-17 21:00:00,FG,CR,080300,0,20190117,12,17,,,
17,,,CC03,PF_0002526_01,2019-01-17 21:00:00,FG,CR,080300,0,20190117,12,18,,,
18,,,CC03,PF_0002526_01,2019-01-17 22:00:00,FG,CR,080300,0,20190117,57,19,,,
19,,,CC0403,PF_0002526_01,2019-01-17 22:00:00,FG,CR,080300,0,20190117,57,20,,,
20,,,CC01,PF_0002526_01,2019-01-17 22:00:00,FG,CR,080300,0,20190117,57,21,,,
21,,,CC0403,PF_0002526_01,2019-01-17 23:00:00,FG,CR,080300,0,20190117,60,22,,,
22,,,CC03,PF_0002526_01,2019-01-17 23:00:00,FG,CR,080300,0,20190117,60,23,,,
23,,,CC01,PF_0002526_01,2019-01-17 23:00:00,FG,CR,080300,0,20190117,60,24,,,
24,,,CC01,PF_0002526_01,2019-01-18 00:00:00,FG,CR,080300,0,20190118,60,25,,,
25,,,CC03,PF_0002526_01,2019-01-18 00:00:00,FG,CR,080300,0,20190118,60,26,,,
26,,,CC0403,PF_0002526_01,2019-01-18 00:00:00,FG,CR,080300,0,20190118,60,27,,,
27,,,CC03,PF_0002526_01,2019-01-18 01:00:00,FG,CR,080300,0,20190118,60,28,,,
28,,,CC01,PF_0002526_01,2019-01-18 01:00:00,FG,CR,080300,0,20190118,60,29,,,
