,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC0403,PF_0000304_01,2017-01-01 00:00:00,FG,CR,080300,0,20170101,29,1,17976.0,18,1
1,,,CC01,PF_0000304_01,2017-01-01 00:00:00,FG,CR,080300,0,20170101,29,2,,,
2,,,CC01,PF_0000304_01,2017-01-01 01:00:00,FG,CR,080300,0,20170101,29,3,,,
3,,,CC0403,PF_0000304_01,2017-01-01 01:00:00,FG,CR,080300,0,20170101,29,4,,,
4,,,CC01,PF_0000304_01,2017-01-01 02:00:00,FG,CR,080300,0,20170101,30,5,,,
5,,,CC0403,PF_0000304_01,2017-01-01 02:00:00,FG,CR,080300,0,20170101,30,6,,,
6,,,CC0403,PF_0000304_01,2017-01-01 03:00:00,FG,CR,080300,0,20170101,29,7,,,
7,,,CC01,PF_0000304_01,2017-01-01 03:00:00,FG,CR,080300,0,20170101,29,8,,,
8,,,CC01,PF_0000304_01,2017-01-01 04:00:00,FG,CR,080300,0,20170101,29,9,,,
9,,,CC0403,PF_0000304_01,2017-01-01 04:00:00,FG,CR,080300,0,20170101,29,10,,,
10,,,CC01,PF_0000304_01,2017-01-01 05:00:00,FG,CR,080300,0,20170101,30,11,,,
11,,,CC0403,PF_0000304_01,2017-01-01 05:00:00,FG,CR,080300,0,20170101,30,12,,,
12,,,CC01,PF_0000304_01,2017-01-01 06:00:00,FG,CR,080300,0,20170101,29,13,,,
13,,,CC0403,PF_0000304_01,2017-01-01 06:00:00,FG,CR,080300,0,20170101,29,14,,,
14,,,CC0403,PF_0000304_01,2017-01-01 07:00:00,FG,CR,080300,0,20170101,29,15,,,
15,,,CC01,PF_0000304_01,2017-01-01 07:00:00,FG,CR,080300,0,20170101,29,16,,,
16,,,CC01,PF_0000304_01,2017-01-01 08:00:00,FG,CR,080300,0,20170101,30,17,,,
17,,,CC0403,PF_0000304_01,2017-01-01 08:00:00,FG,CR,080300,69.23,20170101,30,18,,,
18,,,CC0403,PF_0000304_01,2017-01-01 09:00:00,FG,CR,080300,100,20170101,29,19,,,
19,,,CC01,PF_0000304_01,2017-01-01 09:00:00,FG,CR,080300,0,20170101,29,20,,,
20,,,CC01,PF_0000304_01,2017-01-01 10:00:00,FG,CR,080300,29.89,20170101,27,21,,,
21,,,CC0403,PF_0000304_01,2017-01-01 10:00:00,FG,CR,080300,100,20170101,27,22,,,
22,,,CC01,PF_0000304_01,2017-01-01 11:00:00,FG,CR,080300,45.1,20170101,30,23,,,
23,,,CC0403,PF_0000304_01,2017-01-01 11:00:00,FG,CR,080300,100,20170101,30,24,,,
24,,,CC0403,PF_0000304_01,2017-01-01 12:00:00,FG,CR,080300,100,20170101,27,25,,,
25,,,CC01,PF_0000304_01,2017-01-01 12:00:00,FG,CR,080300,47.15,20170101,27,26,,,
26,,,CC0403,PF_0000304_01,2017-01-01 13:00:00,FG,CR,080300,100,20170101,30,27,,,
27,,,CC01,PF_0000304_01,2017-01-01 13:00:00,FG,CR,080300,50,20170101,30,28,,,
28,,,CC01,PF_0000304_01,2017-01-01 14:00:00,FG,CR,080300,50,20170101,29,29,,,
29,,,CC0403,PF_0000304_01,2017-01-01 14:00:00,FG,CR,080300,100,20170101,29,30,,,
30,,,CC0403,PF_0000304_01,2017-01-01 15:00:00,FG,CR,080300,100,20170101,26,31,,,
31,,,CC01,PF_0000304_01,2017-01-01 15:00:00,FG,CR,080300,46.46,20170101,26,32,,,
32,,,CC0403,PF_0000304_01,2017-01-01 16:00:00,FG,CR,080300,100,20170101,29,33,,,
33,,,CC01,PF_0000304_01,2017-01-01 16:00:00,FG,CR,080300,3.83,20170101,29,34,,,
34,,,CC01,PF_0000304_01,2017-01-01 17:00:00,FG,CR,080300,0,20170101,29,35,,,
35,,,CC0403,PF_0000304_01,2017-01-01 17:00:00,FG,CR,080300,25.45,20170101,29,36,,,
36,,,CC0403,PF_0000304_01,2017-01-01 18:00:00,FG,CR,080300,0,20170101,30,37,,,
37,,,CC01,PF_0000304_01,2017-01-01 18:00:00,FG,CR,080300,0,20170101,30,38,,,
38,,,CC01,PF_0000304_01,2017-01-01 19:00:00,FG,CR,080300,0,20170101,29,39,,,
39,,,CC0403,PF_0000304_01,2017-01-01 19:00:00,FG,CR,080300,0,20170101,29,40,,,
40,,,CC0403,PF_0000304_01,2017-01-01 20:00:00,FG,CR,080300,0,20170101,30,41,,,
41,,,CC01,PF_0000304_01,2017-01-01 20:00:00,FG,CR,080300,0,20170101,30,42,,,
42,,,CC01,PF_0000304_01,2017-01-01 21:00:00,FG,CR,080300,0,20170101,29,43,,,
43,,,CC0403,PF_0000304_01,2017-01-01 21:00:00,FG,CR,080300,0,20170101,29,44,,,
44,,,CC0403,PF_0000304_01,2017-01-01 22:00:00,FG,CR,080300,0,20170101,29,45,,,
45,,,CC01,PF_0000304_01,2017-01-01 22:00:00,FG,CR,080300,0,20170101,29,46,,,
46,,,CC0403,PF_0000304_01,2017-01-01 23:00:00,FG,CR,080300,0,20170101,30,47,,,
47,,,CC01,PF_0000304_01,2017-01-01 23:00:00,FG,CR,080300,0,20170101,30,48,,,
48,,,CC01,PF_0000304_01,2017-01-02 00:00:00,FG,CR,080300,0,20170102,29,49,,,
49,,,CC0403,PF_0000304_01,2017-01-02 00:00:00,FG,CR,080300,0,20170102,29,50,,,
50,,,CC0403,PF_0000304_01,2017-01-02 01:00:00,FG,CR,080300,0,20170102,29,51,,,
51,,,CC01,PF_0000304_01,2017-01-02 01:00:00,FG,CR,080300,0,20170102,29,52,,,
52,,,CC01,PF_0000304_01,2017-01-02 02:00:00,FG,CR,080300,0,20170102,30,53,,,
53,,,CC0403,PF_0000304_01,2017-01-02 02:00:00,FG,CR,080300,0,20170102,30,54,,,
54,,,CC0403,PF_0000304_01,2017-01-02 03:00:00,FG,CR,080300,0,20170102,29,55,,,
55,,,CC01,PF_0000304_01,2017-01-02 03:00:00,FG,CR,080300,0,20170102,29,56,,,
56,,,CC01,PF_0000304_01,2017-01-02 04:00:00,FG,CR,080300,0,20170102,29,57,,,
57,,,CC0403,PF_0000304_01,2017-01-02 04:00:00,FG,CR,080300,0,20170102,29,58,,,
58,,,CC0403,PF_0000304_01,2017-01-02 05:00:00,FG,CR,080300,0,20170102,30,59,,,
59,,,CC01,PF_0000304_01,2017-01-02 05:00:00,FG,CR,080300,0,20170102,30,60,,,
60,,,CC01,PF_0000304_01,2017-01-02 06:00:00,FG,CR,080300,0,20170102,29,61,,,
61,,,CC0403,PF_0000304_01,2017-01-02 06:00:00,FG,CR,080300,0,20170102,29,62,,,
62,,,CC0403,PF_0000304_01,2017-01-02 07:00:00,FG,CR,080300,0,20170102,29,63,,,
63,,,CC01,PF_0000304_01,2017-01-02 07:00:00,FG,CR,080300,0,20170102,29,64,,,
64,,,CC0403,PF_0000304_01,2017-01-02 08:00:00,FG,CR,080300,71.34,20170102,29,65,,,
65,,,CC01,PF_0000304_01,2017-01-02 08:00:00,FG,CR,080300,0,20170102,29,66,,,
66,,,CC0403,PF_0000304_01,2017-01-02 09:00:00,FG,CR,080300,100,20170102,28,67,,,
67,,,CC01,PF_0000304_01,2017-01-02 09:00:00,FG,CR,080300,.96,20170102,28,68,,,
68,,,CC0403,PF_0000304_01,2017-01-02 10:00:00,FG,CR,080300,100,20170102,28,69,,,
69,,,CC01,PF_0000304_01,2017-01-02 10:00:00,FG,CR,080300,38.29,20170102,28,70,,,
70,,,CC0403,PF_0000304_01,2017-01-02 11:00:00,FG,CR,080300,100,20170102,29,71,,,
71,,,CC01,PF_0000304_01,2017-01-02 11:00:00,FG,CR,080300,49.69,20170102,29,72,,,
72,,,CC0403,PF_0000304_01,2017-01-02 12:00:00,FG,CR,080300,100,20170102,29,73,,,
73,,,CC01,PF_0000304_01,2017-01-02 12:00:00,FG,CR,080300,50,20170102,29,74,,,
74,,,CC0403,PF_0000304_01,2017-01-02 13:00:00,FG,CR,080300,100,20170102,29,75,,,
75,,,CC01,PF_0000304_01,2017-01-02 13:00:00,FG,CR,080300,50,20170102,29,76,,,
76,,,CC0403,PF_0000304_01,2017-01-02 14:00:00,FG,CR,080300,100,20170102,29,77,,,
77,,,CC01,PF_0000304_01,2017-01-02 14:00:00,FG,CR,080300,53.72,20170102,29,78,,,
78,,,CC01,PF_0000304_01,2017-01-02 15:00:00,FG,CR,080300,48.72,20170102,29,79,,,
79,,,CC0403,PF_0000304_01,2017-01-02 15:00:00,FG,CR,080300,100,20170102,29,80,,,
80,,,CC0403,PF_0000304_01,2017-01-02 16:00:00,FG,CR,080300,100,20170102,29,81,,,
81,,,CC01,PF_0000304_01,2017-01-02 16:00:00,FG,CR,080300,20.17,20170102,29,82,,,
82,,,CC0403,PF_0000304_01,2017-01-02 17:00:00,FG,CR,080300,25.17,20170102,30,83,,,
83,,,CC01,PF_0000304_01,2017-01-02 17:00:00,FG,CR,080300,0,20170102,30,84,,,
84,,,CC0403,PF_0000304_01,2017-01-02 18:00:00,FG,CR,080300,0,20170102,29,85,,,
85,,,CC01,PF_0000304_01,2017-01-02 18:00:00,FG,CR,080300,0,20170102,29,86,,,
86,,,CC0403,PF_0000304_01,2017-01-02 19:00:00,FG,CR,080300,0,20170102,29,87,,,
87,,,CC01,PF_0000304_01,2017-01-02 19:00:00,FG,CR,080300,0,20170102,29,88,,,
88,,,CC0403,PF_0000304_01,2017-01-02 20:00:00,FG,CR,080300,0,20170102,29,89,,,
