,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC03_1_L_O,PF_0010059_01,2019-12-18 13:00:00,FG,CR,080300,,20191218,13,1,26094.0,27,1
1,,,CC01_1_L_O,PF_0010059_01,2019-12-18 13:00:00,FG,CR,080300,,20191218,13,2,,,
2,,,CC01_2_R_O,PF_0010059_01,2019-12-18 13:00:00,FG,CR,080300,,20191218,13,3,,,
3,,,CC01_1_R_O,PF_0010059_01,2019-12-18 13:00:00,FG,CR,080300,,20191218,13,4,,,
4,,,CC01_2_L_O,PF_0010059_01,2019-12-18 13:00:00,FG,CR,080300,,20191218,13,5,,,
5,,,CC0403,PF_0010059_01,2019-12-18 13:00:00,FG,CR,080300,,20191218,52,6,,,
6,,,CC01_1_L_O,PF_0010059_01,2019-12-18 14:00:00,FG,CR,080300,,20191218,43,7,,,
7,,,CC01_2_R_O,PF_0010059_01,2019-12-18 14:00:00,FG,CR,080300,,20191218,43,8,,,
8,,,CC03_1_L_O,PF_0010059_01,2019-12-18 14:00:00,FG,CR,080300,,20191218,43,9,,,
9,,,CC01_2_L_O,PF_0010059_01,2019-12-18 14:00:00,FG,CR,080300,,20191218,43,10,,,
10,,,CC01_1_R_O,PF_0010059_01,2019-12-18 14:00:00,FG,CR,080300,,20191218,43,11,,,
11,,,CC0403,PF_0010059_01,2019-12-18 14:00:00,FG,CR,080300,,20191218,172,12,,,
12,,,CC01_2_R_O,PF_0010059_01,2019-12-18 15:00:00,FG,CR,080300,,20191218,42,13,,,
13,,,CC03_1_L_O,PF_0010059_01,2019-12-18 15:00:00,FG,CR,080300,,20191218,42,14,,,
14,,,CC0403,PF_0010059_01,2019-12-18 15:00:00,FG,CR,080300,,20191218,168,15,,,
15,,,CC01_2_L_O,PF_0010059_01,2019-12-18 15:00:00,FG,CR,080300,,20191218,42,16,,,
16,,,CC01_1_R_O,PF_0010059_01,2019-12-18 15:00:00,FG,CR,080300,,20191218,42,17,,,
17,,,CC01_1_L_O,PF_0010059_01,2019-12-18 15:00:00,FG,CR,080300,,20191218,42,18,,,
18,,,CC03_1_L_O,PF_0010059_01,2019-12-18 16:00:00,FG,CR,080300,,20191218,34,19,,,
19,,,CC0403,PF_0010059_01,2019-12-18 16:00:00,FG,CR,080300,,20191218,136,20,,,
20,,,CC01_1_L_O,PF_0010059_01,2019-12-18 16:00:00,FG,CR,080300,,20191218,34,21,,,
21,,,CC01_1_R_O,PF_0010059_01,2019-12-18 16:00:00,FG,CR,080300,,20191218,34,22,,,
22,,,CC01_2_L_O,PF_0010059_01,2019-12-18 16:00:00,FG,CR,080300,,20191218,34,23,,,
23,,,CC01_2_R_O,PF_0010059_01,2019-12-18 16:00:00,FG,CR,080300,,20191218,34,24,,,
24,,,CC01_1_L_O,PF_0010059_01,2019-12-18 17:00:00,FG,CR,080300,0,20191218,42,25,,,
25,,,CC01_1_R_O,PF_0010059_01,2019-12-18 17:00:00,FG,CR,080300,0,20191218,42,26,,,
26,,,CC01_2_L_O,PF_0010059_01,2019-12-18 17:00:00,FG,CR,080300,0,20191218,42,27,,,
27,,,CC01_2_R_O,PF_0010059_01,2019-12-18 17:00:00,FG,CR,080300,,20191218,42,28,,,
28,,,CC0403,PF_0010059_01,2019-12-18 17:00:00,FG,CR,080300,8.4,20191218,168,29,,,
29,,,CC03_1_L_O,PF_0010059_01,2019-12-18 17:00:00,FG,CR,080300,,20191218,42,30,,,
30,,,CC01_2_R_O,PF_0010059_01,2019-12-18 18:00:00,FG,CR,080300,,20191218,42,31,,,
31,,,CC03_1_L_O,PF_0010059_01,2019-12-18 18:00:00,FG,CR,080300,,20191218,42,32,,,
32,,,CC0403,PF_0010059_01,2019-12-18 18:00:00,FG,CR,080300,0,20191218,168,33,,,
33,,,CC01_1_R_O,PF_0010059_01,2019-12-18 18:00:00,FG,CR,080300,0,20191218,42,34,,,
34,,,CC01_2_L_O,PF_0010059_01,2019-12-18 18:00:00,FG,CR,080300,0,20191218,42,35,,,
35,,,CC01_1_L_O,PF_0010059_01,2019-12-18 18:00:00,FG,CR,080300,0,20191218,42,36,,,
36,,,CC01_2_L_O,PF_0010059_01,2019-12-18 19:00:00,FG,CR,080300,0,20191218,43,37,,,
37,,,CC01_1_L_O,PF_0010059_01,2019-12-18 19:00:00,FG,CR,080300,0,20191218,43,38,,,
38,,,CC01_1_R_O,PF_0010059_01,2019-12-18 19:00:00,FG,CR,080300,0,20191218,43,39,,,
39,,,CC0403,PF_0010059_01,2019-12-18 19:00:00,FG,CR,080300,0,20191218,172,40,,,
40,,,CC03_1_L_O,PF_0010059_01,2019-12-18 19:00:00,FG,CR,080300,,20191218,43,41,,,
41,,,CC01_2_R_O,PF_0010059_01,2019-12-18 19:00:00,FG,CR,080300,,20191218,43,42,,,
42,,,CC01_2_L_O,PF_0010059_01,2019-12-18 20:00:00,FG,CR,080300,0,20191218,43,43,,,
43,,,CC0403,PF_0010059_01,2019-12-18 20:00:00,FG,CR,080300,0,20191218,172,44,,,
44,,,CC01_1_R_O,PF_0010059_01,2019-12-18 20:00:00,FG,CR,080300,0,20191218,43,45,,,
45,,,CC01_2_R_O,PF_0010059_01,2019-12-18 20:00:00,FG,CR,080300,,20191218,43,46,,,
46,,,CC01_1_L_O,PF_0010059_01,2019-12-18 20:00:00,FG,CR,080300,0,20191218,43,47,,,
47,,,CC03_1_L_O,PF_0010059_01,2019-12-18 20:00:00,FG,CR,080300,,20191218,43,48,,,
48,,,CC01_1_L_O,PF_0010059_01,2019-12-18 21:00:00,FG,CR,080300,0,20191218,42,49,,,
49,,,CC01_1_R_O,PF_0010059_01,2019-12-18 21:00:00,FG,CR,080300,0,20191218,42,50,,,
50,,,CC03_1_L_O,PF_0010059_01,2019-12-18 21:00:00,FG,CR,080300,,20191218,42,51,,,
51,,,CC01_2_R_O,PF_0010059_01,2019-12-18 21:00:00,FG,CR,080300,,20191218,42,52,,,
52,,,CC0403,PF_0010059_01,2019-12-18 21:00:00,FG,CR,080300,0,20191218,168,53,,,
53,,,CC01_2_L_O,PF_0010059_01,2019-12-18 21:00:00,FG,CR,080300,0,20191218,42,54,,,
54,,,CC0403,PF_0010059_01,2019-12-18 22:00:00,FG,CR,080300,0,20191218,172,55,,,
