,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC03,PF_0002532_01,2019-02-15 14:00:00,FG,CR,080300,0,20190215,21,1,6858.0,7,1
1,,,CC0403,PF_0002532_01,2019-02-15 14:00:00,FG,CR,080300,0,20190215,21,2,,,
2,,,CC01,PF_0002532_01,2019-02-15 14:00:00,FG,CR,080300,14.29,20190215,21,3,,,
3,,,CC0403,PF_0002532_01,2019-02-15 15:00:00,FG,CR,080300,0,20190215,60,4,,,
4,,,CC01,PF_0002532_01,2019-02-15 15:00:00,FG,CR,080300,1.63,20190215,60,5,,,
5,,,CC03,PF_0002532_01,2019-02-15 15:00:00,FG,CR,080300,0,20190215,60,6,,,
6,,,CC0403,PF_0002532_01,2019-02-15 16:00:00,FG,CR,080300,0,20190215,60,7,,,
7,,,CC01,PF_0002532_01,2019-02-15 16:00:00,FG,CR,080300,0,20190215,60,8,,,
8,,,CC03,PF_0002532_01,2019-02-15 16:00:00,FG,CR,080300,0,20190215,60,9,,,
9,,,CC03,PF_0002532_01,2019-02-15 17:00:00,FG,CR,080300,0,20190215,60,10,,,
10,,,CC0403,PF_0002532_01,2019-02-15 17:00:00,FG,CR,080300,0,20190215,60,11,,,
11,,,CC01,PF_0002532_01,2019-02-15 17:00:00,FG,CR,080300,0,20190215,60,12,,,
12,,,CC01,PF_0002532_01,2019-02-15 18:00:00,FG,CR,080300,0,20190215,60,13,,,
13,,,CC0403,PF_0002532_01,2019-02-15 18:00:00,FG,CR,080300,0,20190215,60,14,,,
14,,,CC03,PF_0002532_01,2019-02-15 18:00:00,FG,CR,080300,0,20190215,60,15,,,
15,,,CC03,PF_0002532_01,2019-02-15 19:00:00,FG,CR,080300,0,20190215,60,16,,,
16,,,CC0403,PF_0002532_01,2019-02-15 19:00:00,FG,CR,080300,0,20190215,60,17,,,
17,,,CC01,PF_0002532_01,2019-02-15 19:00:00,FG,CR,080300,0,20190215,60,18,,,
18,,,CC01,PF_0002532_01,2019-02-15 20:00:00,FG,CR,080300,3.1,20190215,60,19,,,
19,,,CC03,PF_0002532_01,2019-02-15 20:00:00,FG,CR,080300,0,20190215,60,20,,,
20,,,CC0403,PF_0002532_01,2019-02-15 20:00:00,FG,CR,080300,0,20190215,60,21,,,
21,,,CC03,PF_0002532_01,2019-02-15 21:00:00,FG,CR,080300,0,20190215,60,22,,,
22,,,CC0403,PF_0002532_01,2019-02-15 21:00:00,FG,CR,080300,0,20190215,60,23,,,
23,,,CC01,PF_0002532_01,2019-02-15 21:00:00,FG,CR,080300,0,20190215,60,24,,,
24,,,CC0403,PF_0002532_01,2019-02-15 22:00:00,FG,CR,080300,0,20190215,60,25,,,
25,,,CC03,PF_0002532_01,2019-02-15 22:00:00,FG,CR,080300,0,20190215,60,26,,,
26,,,CC01,PF_0002532_01,2019-02-15 22:00:00,FG,CR,080300,0,20190215,60,27,,,
27,,,CC0403,PF_0002532_01,2019-02-15 23:00:00,FG,CR,080300,0,20190215,60,28,,,
28,,,CC03,PF_0002532_01,2019-02-15 23:00:00,FG,CR,080300,0,20190215,60,29,,,
29,,,CC01,PF_0002532_01,2019-02-15 23:00:00,FG,CR,080300,0,20190215,60,30,,,
30,,,CC03,PF_0002532_01,2019-02-16 00:00:00,FG,CR,080300,0,20190216,60,31,,,
31,,,CC01,PF_0002532_01,2019-02-16 00:00:00,FG,CR,080300,0,20190216,60,32,,,
32,,,CC0403,PF_0002532_01,2019-02-16 00:00:00,FG,CR,080300,0,20190216,60,33,,,
33,,,CC0403,PF_0002532_01,2019-02-16 01:00:00,FG,CR,080300,0,20190216,60,34,,,
34,,,CC03,PF_0002532_01,2019-02-16 01:00:00,FG,CR,080300,0,20190216,60,35,,,
35,,,CC01,PF_0002532_01,2019-02-16 01:00:00,FG,CR,080300,0,20190216,60,36,,,
36,,,CC03,PF_0002532_01,2019-02-16 02:00:00,FG,CR,080300,0,20190216,60,37,,,
37,,,CC01,PF_0002532_01,2019-02-16 02:00:00,FG,CR,080300,0,20190216,60,38,,,
38,,,CC0403,PF_0002532_01,2019-02-16 02:00:00,FG,CR,080300,0,20190216,60,39,,,
39,,,CC0403,PF_0002532_01,2019-02-16 03:00:00,FG,CR,080300,0,20190216,60,40,,,
40,,,CC03,PF_0002532_01,2019-02-16 03:00:00,FG,CR,080300,0,20190216,60,41,,,
41,,,CC01,PF_0002532_01,2019-02-16 03:00:00,FG,CR,080300,0,20190216,60,42,,,
42,,,CC01,PF_0002532_01,2019-02-16 04:00:00,FG,CR,080300,0,20190216,60,43,,,
43,,,CC03,PF_0002532_01,2019-02-16 04:00:00,FG,CR,080300,0,20190216,60,44,,,
44,,,CC0403,PF_0002532_01,2019-02-16 04:00:00,FG,CR,080300,0,20190216,60,45,,,
45,,,CC01,PF_0002532_01,2019-02-16 05:00:00,FG,CR,080300,0,20190216,60,46,,,
46,,,CC03,PF_0002532_01,2019-02-16 05:00:00,FG,CR,080300,0,20190216,60,47,,,
47,,,CC0403,PF_0002532_01,2019-02-16 05:00:00,FG,CR,080300,0,20190216,60,48,,,
48,,,CC01,PF_0002532_01,2019-02-16 06:00:00,FG,CR,080300,0,20190216,60,49,,,
49,,,CC03,PF_0002532_01,2019-02-16 06:00:00,FG,CR,080300,0,20190216,60,50,,,
50,,,CC0403,PF_0002532_01,2019-02-16 06:00:00,FG,CR,080300,0,20190216,60,51,,,
51,,,CC01,PF_0002532_01,2019-02-16 07:00:00,FG,CR,080300,0,20190216,60,52,,,
52,,,CC03,PF_0002532_01,2019-02-16 07:00:00,FG,CR,080300,0,20190216,60,53,,,
53,,,CC0403,PF_0002532_01,2019-02-16 07:00:00,FG,CR,080300,0,20190216,60,54,,,
54,,,CC01,PF_0002532_01,2019-02-16 08:00:00,FG,CR,080300,0,20190216,60,55,,,
55,,,CC03,PF_0002532_01,2019-02-16 08:00:00,FG,CR,080300,0,20190216,60,56,,,
56,,,CC0403,PF_0002532_01,2019-02-16 08:00:00,FG,CR,080300,0,20190216,60,57,,,
57,,,CC03,PF_0002532_01,2019-02-16 09:00:00,FG,CR,080300,0,20190216,60,58,,,
58,,,CC0403,PF_0002532_01,2019-02-16 09:00:00,FG,CR,080300,0,20190216,60,59,,,
59,,,CC01,PF_0002532_01,2019-02-16 09:00:00,FG,CR,080300,0,20190216,60,60,,,
60,,,CC01,PF_0002532_01,2019-02-16 10:00:00,FG,CR,080300,1.38,20190216,60,61,,,
61,,,CC03,PF_0002532_01,2019-02-16 10:00:00,FG,CR,080300,0,20190216,60,62,,,
62,,,CC0403,PF_0002532_01,2019-02-16 10:00:00,FG,CR,080300,0,20190216,60,63,,,
63,,,CC03,PF_0002532_01,2019-02-16 11:00:00,FG,CR,080300,0,20190216,60,64,,,
64,,,CC01,PF_0002532_01,2019-02-16 11:00:00,FG,CR,080300,2.4,20190216,60,65,,,
65,,,CC0403,PF_0002532_01,2019-02-16 11:00:00,FG,CR,080300,0,20190216,60,66,,,
66,,,CC0403,PF_0002532_01,2019-02-16 12:00:00,FG,CR,080300,0,20190216,60,67,,,
67,,,CC03,PF_0002532_01,2019-02-16 12:00:00,FG,CR,080300,0,20190216,60,68,,,
68,,,CC01,PF_0002532_01,2019-02-16 12:00:00,FG,CR,080300,1.85,20190216,60,69,,,
69,,,CC0403,PF_0002532_01,2019-02-16 13:00:00,FG,CR,080300,0,20190216,60,70,,,
70,,,CC03,PF_0002532_01,2019-02-16 13:00:00,FG,CR,080300,0,20190216,60,71,,,
71,,,CC01,PF_0002532_01,2019-02-16 13:00:00,FG,CR,080300,20.2,20190216,60,72,,,
72,,,CC0403,PF_0002532_01,2019-02-16 14:00:00,FG,CR,080300,0,20190216,60,73,,,
73,,,CC03,PF_0002532_01,2019-02-16 14:00:00,FG,CR,080300,0,20190216,60,74,,,
74,,,CC01,PF_0002532_01,2019-02-16 14:00:00,FG,CR,080300,16.4,20190216,60,75,,,
75,,,CC01,PF_0002532_01,2019-02-16 15:00:00,FG,CR,080300,17.1,20190216,60,76,,,
76,,,CC0403,PF_0002532_01,2019-02-16 15:00:00,FG,CR,080300,0,20190216,60,77,,,
77,,,CC03,PF_0002532_01,2019-02-16 15:00:00,FG,CR,080300,0,20190216,60,78,,,
78,,,CC01,PF_0002532_01,2019-02-16 16:00:00,FG,CR,080300,10.97,20190216,60,79,,,
79,,,CC03,PF_0002532_01,2019-02-16 16:00:00,FG,CR,080300,0,20190216,60,80,,,
80,,,CC0403,PF_0002532_01,2019-02-16 16:00:00,FG,CR,080300,0,20190216,60,81,,,
81,,,CC01,PF_0002532_01,2019-02-16 17:00:00,FG,CR,080300,4.97,20190216,60,82,,,
82,,,CC0403,PF_0002532_01,2019-02-16 17:00:00,FG,CR,080300,0,20190216,60,83,,,
83,,,CC03,PF_0002532_01,2019-02-16 17:00:00,FG,CR,080300,0,20190216,60,84,,,
