,statusCode,statusMessage,fatrCode,facilityId,measDate,fldCode,sectCode,itemCode,senVal,ymd,cntCollect,num,totalRows,totalPage,currentPage
0,00,NORMAL_CODE,CC0403,PF_0000227_01,2017-01-01 00:00:00,FG,CR,080300,0,20170101,26,1,24748.0,25,1
1,,,CC01,PF_0000227_01,2017-01-01 00:00:00,FG,CR,080300,0,20170101,26,2,,,
2,,,CC01,PF_0000227_01,2017-01-01 01:00:00,FG,CR,080300,0,20170101,25,3,,,
3,,,CC0403,PF_0000227_01,2017-01-01 01:00:00,FG,CR,080300,0,20170101,25,4,,,
4,,,CC0403,PF_0000227_01,2017-01-01 02:00:00,FG,CR,080300,0,20170101,24,5,,,
5,,,CC01,PF_0000227_01,2017-01-01 02:00:00,FG,CR,080300,0,20170101,24,6,,,
6,,,CC01,PF_0000227_01,2017-01-01 03:00:00,FG,CR,080300,0,20170101,24,7,,,
7,,,CC0403,PF_0000227_01,2017-01-01 03:00:00,FG,CR,080300,0,20170101,24,8,,,
8,,,CC0403,PF_0000227_01,2017-01-01 04:00:00,FG,CR,080300,0,20170101,25,9,,,
9,,,CC01,PF_0000227_01,2017-01-01 04:00:00,FG,CR,080300,0,20170101,25,10,,,
10,,,CC01,PF_0000227_01,2017-01-01 05:00:00,FG,CR,080300,0,20170101,25,11,,,
11,,,CC0403,PF_0000227_01,2017-01-01 05:00:00,FG,CR,080300,0,20170101,25,12,,,
12,,,CC01,PF_0000227_01,2017-01-01 06:00:00,FG,CR,080300,0,20170101,26,13,,,
13,,,CC0403,PF_0000227_01,2017-01-01 06:00:00,FG,CR,080300,0,20170101,26,14,,,
14,,,CC01,PF_0000227_01,2017-01-01 07:00:00,FG,CR,080300,0,20170101,24,15,,,
15,,,CC0403,PF_0000227_01,2017-01-01 07:00:00,FG,CR,080300,0,20170101,24,16,,,
16,,,CC0403,PF_0000227_01,2017-01-01 08:00:00,FG,CR,080300,1.72,20170101,25,17,,,
17,,,CC01,PF_0000227_01,2017-01-01 08:00:00,FG,CR,080300,0,20170101,25,18,,,
18,,,CC0403,PF_0000227_01,2017-01-01 09:00:00,FG,CR,080300,64.28,20170101,25,19,,,
19,,,CC01,PF_0000227_01,2017-01-01 09:00:00,FG,CR,080300,0,20170101,25,20,,,
20,,,CC01,PF_0000227_01,2017-01-01 10:00:00,FG,CR,080300,0,20170101,26,21,,,
21,,,CC0403,PF_0000227_01,2017-01-01 10:00:00,FG,CR,080300,100,20170101,26,22,,,
22,,,CC0403,PF_0000227_01,2017-01-01 11:00:00,FG,CR,080300,100,20170101,25,23,,,
23,,,CC01,PF_0000227_01,2017-01-01 11:00:00,FG,CR,080300,0,20170101,25,24,,,
24,,,CC0403,PF_0000227_01,2017-01-01 12:00:00,FG,CR,080300,100,20170101,26,25,,,
25,,,CC01,PF_0000227_01,2017-01-01 12:00:00,FG,CR,080300,0,20170101,26,26,,,
26,,,CC01,PF_0000227_01,2017-01-01 13:00:00,FG,CR,080300,0,20170101,26,27,,,
27,,,CC0403,PF_0000227_01,2017-01-01 13:00:00,FG,CR,080300,100,20170101,26,28,,,
28,,,CC0403,PF_0000227_01,2017-01-01 14:00:00,FG,CR,080300,100,20170101,24,29,,,
29,,,CC01,PF_0000227_01,2017-01-01 14:00:00,FG,CR,080300,0,20170101,24,30,,,
30,,,CC0403,PF_0000227_01,2017-01-01 15:00:00,FG,CR,080300,100,20170101,24,31,,,
31,,,CC01,PF_0000227_01,2017-01-01 15:00:00,FG,CR,080300,0,20170101,24,32,,,
32,,,CC01,PF_0000227_01,2017-01-01 16:00:00,FG,CR,080300,0,20170101,24,33,,,
33,,,CC0403,PF_0000227_01,2017-01-01 16:00:00,FG,CR,080300,100,20170101,24,34,,,
34,,,CC0403,PF_0000227_01,2017-01-01 17:00:00,FG,CR,080300,97.12,20170101,26,35,,,
35,,,CC01,PF_0000227_01,2017-01-01 17:00:00,FG,CR,080300,0,20170101,26,36,,,
36,,,CC01,PF_0000227_01,2017-01-01 18:00:00,FG,CR,080300,0,20170101,25,37,,,
37,,,CC0403,PF_0000227_01,2017-01-01 18:00:00,FG,CR,080300,12.28,20170101,25,38,,,
38,,,CC01,PF_0000227_01,2017-01-01 19:00:00,FG,CR,080300,0,20170101,24,39,,,
39,,,CC0403,PF_0000227_01,2017-01-01 19:00:00,FG,CR,080300,0,20170101,24,40,,,
40,,,CC01,PF_0000227_01,2017-01-01 20:00:00,FG,CR,080300,0,20170101,25,41,,,
41,,,CC0403,PF_0000227_01,2017-01-01 20:00:00,FG,CR,080300,0,20170101,25,42,,,
42,,,CC01,PF_0000227_01,2017-01-01 21:00:00,FG,CR,080300,0,20170101,25,43,,,
43,,,CC0403,PF_0000227_01,2017-01-01 21:00:00,FG,CR,080300,0,20170101,25,44,,,
44,,,CC0403,PF_0000227_01,2017-01-01 22:00:00,FG,CR,080300,0,20170101,24,45,,,
45,,,CC01,PF_0000227_01,2017-01-01 22:00:00,FG,CR,080300,0,20170101,24,46,,,
46,,,CC0403,PF_0000227_01,2017-01-01 23:00:00,FG,CR,080300,0,20170101,23,47,,,
47,,,CC01,PF_0000227_01,2017-01-01 23:00:00,FG,CR,080300,0,20170101,23,48,,,
48,,,CC0403,PF_0000227_01,2017-01-02 00:00:00,FG,CR,080300,0,20170102,27,49,,,
49,,,CC01,PF_0000227_01,2017-01-02 00:00:00,FG,CR,080300,0,20170102,27,50,,,
50,,,CC01,PF_0000227_01,2017-01-02 01:00:00,FG,CR,080300,0,20170102,27,51,,,
51,,,CC0403,PF_0000227_01,2017-01-02 01:00:00,FG,CR,080300,0,20170102,27,52,,,
52,,,CC0403,PF_0000227_01,2017-01-02 02:00:00,FG,CR,080300,0,20170102,24,53,,,
53,,,CC01,PF_0000227_01,2017-01-02 02:00:00,FG,CR,080300,0,20170102,24,54,,,
54,,,CC01,PF_0000227_01,2017-01-02 03:00:00,FG,CR,080300,0,20170102,24,55,,,
55,,,CC0403,PF_0000227_01,2017-01-02 03:00:00,FG,CR,080300,0,20170102,24,56,,,
56,,,CC01,PF_0000227_01,2017-01-02 04:00:00,FG,CR,080300,0,20170102,27,57,,,
57,,,CC0403,PF_0000227_01,2017-01-02 04:00:00,FG,CR,080300,0,20170102,27,58,,,
58,,,CC0403,PF_0000227_01,2017-01-02 05:00:00,FG,CR,080300,0,20170102,26,59,,,
59,,,CC01,PF_0000227_01,2017-01-02 05:00:00,FG,CR,080300,0,20170102,26,60,,,
60,,,CC01,PF_0000227_01,2017-01-02 06:00:00,FG,CR,080300,0,20170102,23,61,,,
61,,,CC0403,PF_0000227_01,2017-01-02 06:00:00,FG,CR,080300,0,20170102,23,62,,,
62,,,CC01,PF_0000227_01,2017-01-02 07:00:00,FG,CR,080300,0,20170102,25,63,,,
63,,,CC0403,PF_0000227_01,2017-01-02 07:00:00,FG,CR,080300,0,20170102,25,64,,,
64,,,CC0403,PF_0000227_01,2017-01-02 08:00:00,FG,CR,080300,1.6,20170102,25,65,,,
65,,,CC01,PF_0000227_01,2017-01-02 08:00:00,FG,CR,080300,0,20170102,25,66,,,
66,,,CC01,PF_0000227_01,2017-01-02 09:00:00,FG,CR,080300,0,20170102,24,67,,,
67,,,CC0403,PF_0000227_01,2017-01-02 09:00:00,FG,CR,080300,61.67,20170102,24,68,,,
68,,,CC0403,PF_0000227_01,2017-01-02 10:00:00,FG,CR,080300,100,20170102,25,69,,,
69,,,CC01,PF_0000227_01,2017-01-02 10:00:00,FG,CR,080300,0,20170102,25,70,,,
70,,,CC0403,PF_0000227_01,2017-01-02 11:00:00,FG,CR,080300,100,20170102,26,71,,,
71,,,CC01,PF_0000227_01,2017-01-02 11:00:00,FG,CR,080300,0,20170102,26,72,,,
72,,,CC0403,PF_0000227_01,2017-01-02 12:00:00,FG,CR,080300,100,20170102,24,73,,,
73,,,CC01,PF_0000227_01,2017-01-02 12:00:00,FG,CR,080300,0,20170102,24,74,,,
74,,,CC0403,PF_0000227_01,2017-01-02 13:00:00,FG,CR,080300,100,20170102,26,75,,,
75,,,CC01,PF_0000227_01,2017-01-02 13:00:00,FG,CR,080300,0,20170102,26,76,,,
76,,,CC0403,PF_0000227_01,2017-01-02 14:00:00,FG,CR,080300,100,20170102,25,77,,,
77,,,CC01,PF_0000227_01,2017-01-02 14:00:00,FG,CR,080300,0,20170102,25,78,,,
78,,,CC01,PF_0000227_01,2017-01-02 15:00:00,FG,CR,080300,0,20170102,26,79,,,
79,,,CC0403,PF_0000227_01,2017-01-02 15:00:00,FG,CR,080300,100,20170102,26,80,,,
80,,,CC01,PF_0000227_01,2017-01-02 16:00:00,FG,CR,080300,0,20170102,24,81,,,
81,,,CC0403,PF_0000227_01,2017-01-02 16:00:00,FG,CR,080300,100,20170102,24,82,,,
82,,,CC0403,PF_0000227_01,2017-01-02 17:00:00,FG,CR,080300,98.08,20170102,25,83,,,
